,pid,user,date
1590,3244782,retronym,2012-12-05T13:25:45Z
1591,3242071,retronym,2012-12-05T09:26:36Z
1592,3237172,retronym,2012-12-04T23:13:16Z
1593,3236587,JamesIry,2012-12-04T22:35:20Z
1594,3236317,retronym,2012-12-04T22:19:33Z
1595,3233361,retronym,2012-12-04T19:20:45Z
1596,3232123,paulp,2012-12-04T18:04:04Z
1597,3229070,retronym,2012-12-04T15:10:17Z
1598,3227224,retronym,2012-12-04T12:58:32Z
1599,3226266,xeno-by,2012-12-04T11:35:29Z
1600,3225494,retronym,2012-12-04T10:31:42Z
1601,3224589,retronym,2012-12-04T09:11:06Z
1602,3219474,retronym,2012-12-03T22:52:17Z
1603,3214298,retronym,2012-12-03T17:39:06Z
1604,3209936,retronym,2012-12-03T13:02:45Z
1605,3209721,xeno-by,2012-12-03T12:42:49Z
1606,3204314,xeno-by,2012-12-02T22:15:18Z
1607,3204207,paulp,2012-12-02T21:42:11Z
1608,3203993,retronym,2012-12-02T20:43:34Z
1609,3203956,retronym,2012-12-02T20:30:46Z
1610,3203740,retronym,2012-12-02T19:21:43Z
1611,3203242,retronym,2012-12-02T16:29:31Z
1612,3203093,retronym,2012-12-02T15:36:06Z
1613,3185981,xeno-by,2012-11-30T09:00:24Z
1614,3185581,xeno-by,2012-11-30T08:07:12Z
1615,3185549,xeno-by,2012-11-30T08:01:28Z
1616,3182056,paulp,2012-11-29T23:42:48Z
1617,3172474,nietaki,2012-11-29T13:50:16Z
1618,3168940,paulp,2012-11-29T08:38:00Z
1619,3158961,paulp,2012-11-28T17:30:09Z
1620,3149780,jedesah,2012-11-28T03:37:42Z
1621,3147147,rtyley,2012-11-27T22:55:08Z
1622,3137506,martende,2012-11-27T13:11:47Z
1623,3133718,jedesah,2012-11-27T06:43:57Z
1624,3129093,retronym,2012-11-26T21:53:32Z
1625,3128153,retronym,2012-11-26T20:50:42Z
1626,3120440,xeno-by,2012-11-26T11:56:14Z
1627,3116873,paulp,2012-11-26T03:04:33Z
1628,3116256,jedesah,2012-11-26T00:04:06Z
1629,3116119,jedesah,2012-11-25T23:21:30Z
1630,3115988,paulp,2012-11-25T22:39:03Z
1631,3113699,paulp,2012-11-25T03:04:17Z
1632,3113087,xeno-by,2012-11-24T22:01:23Z
1633,3112143,xeno-by,2012-11-24T15:50:36Z
1634,3111404,paulp,2012-11-24T09:44:41Z
1635,3111385,paulp,2012-11-24T09:36:34Z
1636,3111317,paulp,2012-11-24T08:33:40Z
1637,3111315,paulp,2012-11-24T08:32:37Z
1638,3110919,paulp,2012-11-24T03:53:26Z
1639,3109252,Johnlon,2012-11-23T19:45:57Z
1640,3102842,xeno-by,2012-11-23T07:18:17Z
1641,3096768,retronym,2012-11-22T13:36:12Z
1642,3095436,martende,2012-11-22T11:35:18Z
1643,3092927,jedesah,2012-11-22T06:07:56Z
1644,3081883,jsuereth,2012-11-21T13:31:48Z
1645,3081853,retronym,2012-11-21T13:29:20Z
1646,3078804,xeno-by,2012-11-21T08:49:03Z
1647,3077947,retronym,2012-11-21T06:38:45Z
1648,3076993,jedesah,2012-11-21T03:27:47Z
1649,3071878,adriaanm,2012-11-20T20:17:06Z
1650,3069802,jsuereth,2012-11-20T18:08:14Z
1651,3060202,jedesah,2012-11-20T03:28:06Z
1652,3057480,paulp,2012-11-19T22:41:21Z
1653,3053753,adriaanm,2012-11-19T18:36:23Z
1654,3043798,Johnlon,2012-11-18T23:31:54Z
1655,3043230,xeno-by,2012-11-18T20:32:21Z
1656,3042515,vigdorchik,2012-11-18T15:54:41Z
1657,3042034,retronym,2012-11-18T11:48:54Z
1658,3041351,paulp,2012-11-18T04:07:46Z
1659,3037139,sschaef,2012-11-17T00:04:29Z
1660,3036946,paulp,2012-11-16T23:43:35Z
1661,3028203,xeno-by,2012-11-16T13:17:33Z
1662,3022947,adriaanm,2012-11-16T00:51:15Z
1663,3020620,som-snytt,2012-11-15T21:58:25Z
1664,3016423,paulp,2012-11-15T17:33:40Z
1665,3015357,paulp,2012-11-15T16:30:12Z
1666,3007030,sschaef,2012-11-15T01:06:11Z
1667,3006764,paulp,2012-11-15T00:37:45Z
1668,3006691,paulp,2012-11-15T00:30:03Z
1669,3006398,paulp,2012-11-15T00:00:49Z
1670,3005238,jedesah,2012-11-14T22:35:49Z
1671,3003824,paulp,2012-11-14T21:10:38Z
1672,3003663,axel22,2012-11-14T20:58:22Z
1673,3003245,paulp,2012-11-14T20:30:32Z
1674,3003237,paulp,2012-11-14T20:29:59Z
1675,3002376,paulp,2012-11-14T19:36:24Z
1676,3002276,adriaanm,2012-11-14T19:30:20Z
1677,3002069,paulp,2012-11-14T19:17:47Z
1678,3001628,adriaanm,2012-11-14T18:51:22Z
1679,2995669,jannic,2012-11-14T12:12:55Z
1680,2995019,namin,2012-11-14T11:06:50Z
1681,2993856,jannic,2012-11-14T09:11:40Z
1682,2992883,xeno-by,2012-11-14T06:35:31Z
1683,2988133,paulp,2012-11-13T21:41:53Z
1684,2988124,retronym,2012-11-13T21:41:16Z
1685,2985333,retronym,2012-11-13T18:46:35Z
1686,2983527,phaller,2012-11-13T16:46:51Z
1687,2982966,paulp,2012-11-13T16:14:59Z
1688,2982684,xeno-by,2012-11-13T15:57:52Z
1689,2980111,paulp,2012-11-13T13:05:58Z
1690,2962309,xeno-by,2012-11-12T09:01:17Z
1691,2959593,xeno-by,2012-11-11T21:59:07Z
1692,2956460,retronym,2012-11-10T20:59:15Z
1693,2955466,retronym,2012-11-10T14:40:42Z
1694,2955143,retronym,2012-11-10T12:16:16Z
1695,2954552,gkossakowski,2012-11-10T07:03:07Z
1696,2954282,paulp,2012-11-10T04:36:53Z
1697,2952317,retronym,2012-11-09T22:59:40Z
1698,2948768,gkossakowski,2012-11-09T18:49:08Z
1699,2945959,cunei,2012-11-09T15:38:57Z
1700,2944861,jannic,2012-11-09T14:23:48Z
1701,2944840,jannic,2012-11-09T14:22:11Z
1702,2944451,dcsobral,2012-11-09T13:52:16Z
1703,2940355,soc,2012-11-09T05:22:49Z
1704,2940353,soc,2012-11-09T05:21:51Z
1705,2938641,paulp,2012-11-09T00:43:08Z
1706,2936771,adriaanm,2012-11-08T22:19:25Z
1707,2936760,adriaanm,2012-11-08T22:18:35Z
1708,2936733,adriaanm,2012-11-08T22:16:48Z
1709,2932175,paulp,2012-11-08T17:23:30Z
1710,2931404,soc,2012-11-08T16:40:13Z
1711,2929492,Atry,2012-11-08T14:50:26Z
1712,2923216,Atry,2012-11-08T01:42:54Z
1713,2919907,paulp,2012-11-07T21:13:47Z
1714,2909373,retronym,2012-11-07T07:30:38Z
1715,2904811,retronym,2012-11-06T21:33:48Z
1716,2901750,retronym,2012-11-06T18:12:42Z
1717,2899754,dragos,2012-11-06T16:08:02Z
1718,2897233,retronym,2012-11-06T13:17:39Z
1719,2895832,lrytz,2012-11-06T11:02:20Z
1720,2894005,vigdorchik,2012-11-06T07:39:06Z
1721,2892037,adriaanm,2012-11-06T01:26:39Z
1722,2892034,adriaanm,2012-11-06T01:26:22Z
1723,2892032,adriaanm,2012-11-06T01:25:58Z
1724,2887628,paulp,2012-11-05T19:51:29Z
1725,2885937,dragos,2012-11-05T18:00:56Z
1726,2885829,jsuereth,2012-11-05T17:54:31Z
1727,2883210,paulp,2012-11-05T15:08:56Z
1728,2876981,som-snytt,2012-11-04T21:30:28Z
1729,2876930,paulp,2012-11-04T21:14:24Z
1730,2876812,retronym,2012-11-04T20:28:58Z
1731,2876361,jsuereth,2012-11-04T17:41:14Z
1732,2874454,retronym,2012-11-03T22:41:22Z
1733,2873568,paulp,2012-11-03T17:10:28Z
1734,2873559,densh,2012-11-03T17:05:54Z
1735,2873307,retronym,2012-11-03T15:28:46Z
1736,2873088,paulp,2012-11-03T14:14:02Z
1737,2872867,retronym,2012-11-03T12:38:04Z
1738,2868901,paulp,2012-11-02T20:25:16Z
1739,2868207,gkossakowski,2012-11-02T19:36:02Z
1740,2866959,phaller,2012-11-02T18:09:05Z
1741,2866305,heathermiller,2012-11-02T17:23:49Z
1742,2863352,heathermiller,2012-11-02T14:09:05Z
1743,2862135,densh,2012-11-02T12:12:30Z
1744,2861417,retronym,2012-11-02T10:49:04Z
1745,2860117,vigdorchik,2012-11-02T08:04:22Z
1746,2859851,paulp,2012-11-02T07:10:50Z
1747,2858485,adriaanm,2012-11-02T01:58:23Z
1748,2843678,paulp,2012-10-31T23:08:16Z
1749,2843404,adriaanm,2012-10-31T22:43:35Z
1750,2842276,paulp,2012-10-31T21:12:54Z
1751,2839306,paulp,2012-10-31T18:02:08Z
1752,2837251,paulp,2012-10-31T15:54:29Z
1753,2836231,paulp,2012-10-31T14:57:00Z
1754,2836208,paulp,2012-10-31T14:56:00Z
1755,2832747,vigdorchik,2012-10-31T10:05:02Z
1756,2831166,paulp,2012-10-31T06:08:22Z
1757,2826985,adriaanm,2012-10-30T21:00:38Z
1758,2826662,adriaanm,2012-10-30T20:39:08Z
1759,2825637,jsuereth,2012-10-30T19:19:35Z
1760,2825559,odersky,2012-10-30T19:14:51Z
1761,2823002,odersky,2012-10-30T16:37:25Z
1762,2821806,odersky,2012-10-30T15:30:56Z
1763,2821050,jsuereth,2012-10-30T14:45:24Z
1764,2817253,vjovanov,2012-10-30T09:03:29Z
1765,2814447,paulp,2012-10-30T00:25:47Z
1766,2814042,paulp,2012-10-29T23:41:12Z
1767,2802502,magarciaEPFL,2012-10-29T08:05:18Z
1768,2800612,hubertp,2012-10-28T22:36:03Z
1769,2800593,hubertp,2012-10-28T22:29:06Z
1770,2800586,retronym,2012-10-28T22:25:26Z
1771,2800510,magarciaEPFL,2012-10-28T21:54:37Z
1772,2799066,retronym,2012-10-28T12:54:14Z
1773,2770799,xeno-by,2012-10-25T12:07:55Z
1774,2763417,paulp,2012-10-24T20:53:48Z
1775,2762511,paulp,2012-10-24T19:57:13Z
1776,2757920,jsuereth,2012-10-24T15:03:28Z
1777,2757588,paulp,2012-10-24T14:45:37Z
1778,2752792,possiblywrong,2012-10-24T07:02:03Z
1779,2750106,paulp,2012-10-23T23:18:19Z
1780,2742228,vigdorchik,2012-10-23T14:03:28Z
1781,2733992,paulp,2012-10-22T21:14:31Z
1782,2723552,retronym,2012-10-22T06:14:58Z
1783,2721711,soc,2012-10-21T19:58:20Z
1784,2721151,namin,2012-10-21T16:30:51Z
1785,2720897,paulp,2012-10-21T14:40:21Z
1786,2720130,paulp,2012-10-21T06:46:32Z
1787,2719962,paulp,2012-10-21T04:35:28Z
1788,2710842,paulp,2012-10-19T16:09:05Z
1789,2701640,paulp,2012-10-18T22:06:13Z
1790,2699757,rkuhn,2012-10-18T19:34:15Z
1791,2696847,paulp,2012-10-18T16:09:59Z
1792,2692976,hubertp,2012-10-18T11:44:57Z
1793,2675210,retronym,2012-10-17T06:23:04Z
1794,2672758,som-snytt,2012-10-16T23:15:59Z
1795,2665710,paulp,2012-10-16T15:30:01Z
1796,2665599,dotta,2012-10-16T15:24:52Z
1797,2661972,vigdorchik,2012-10-16T10:48:31Z
1798,2661873,vigdorchik,2012-10-16T10:37:52Z
1799,2649563,vigdorchik,2012-10-15T14:33:15Z
1800,2640672,paulp,2012-10-14T01:03:12Z
1801,2640304,paulp,2012-10-13T22:09:19Z
1802,2639043,paulp,2012-10-13T14:30:06Z
1803,2637672,dlwh,2012-10-13T02:07:26Z
1804,2628864,dragos,2012-10-12T12:10:40Z
1805,2628826,vigdorchik,2012-10-12T12:06:18Z
1806,2623659,paulp,2012-10-11T22:50:50Z
1807,2620111,xeno-by,2012-10-11T18:55:54Z
1808,2617396,VladUreche,2012-10-11T15:49:16Z
1809,2608177,paulp,2012-10-10T22:08:18Z
1810,2601065,heathermiller,2012-10-10T13:57:13Z
1811,2598953,dotta,2012-10-10T10:40:35Z
1812,2598814,dragos,2012-10-10T10:25:39Z
1813,2598617,heathermiller,2012-10-10T10:05:16Z
1814,2597430,phaller,2012-10-10T07:56:31Z
1815,2595293,possiblywrong,2012-10-10T00:48:22Z
1816,2594247,gkossakowski,2012-10-09T22:49:45Z
1817,2592777,paulp,2012-10-09T20:56:36Z
1818,2589556,odersky,2012-10-09T17:07:22Z
1819,2586454,ingoem,2012-10-09T13:41:05Z
1820,2584894,vigdorchik,2012-10-09T11:10:26Z
1821,2583448,vigdorchik,2012-10-09T08:32:31Z
1822,2580521,paulp,2012-10-08T23:39:30Z
1823,2574151,fasar,2012-10-08T14:30:35Z
1824,2570116,vigdorchik,2012-10-08T06:07:57Z
1825,2569871,xeno-by,2012-10-08T04:31:05Z
1826,2569708,soc,2012-10-08T03:27:10Z
1827,2568982,paulp,2012-10-07T22:22:29Z
1828,2567751,retronym,2012-10-07T13:25:35Z
1829,2567451,xeno-by,2012-10-07T10:13:24Z
1830,2567267,rssh,2012-10-07T07:42:36Z
1831,2566028,paulp,2012-10-06T18:51:56Z
1832,2552296,paulp,2012-10-05T04:31:21Z
1833,2551758,jroper,2012-10-05T02:22:59Z
1834,2550189,paulp,2012-10-04T22:46:17Z
1835,2543211,vigdorchik,2012-10-04T14:16:15Z
1836,2541621,VladUreche,2012-10-04T11:59:01Z
1837,2541486,gkossakowski,2012-10-04T11:44:44Z
1838,2541462,gkossakowski,2012-10-04T11:42:02Z
1839,2540301,axel22,2012-10-04T09:33:22Z
1840,2539568,vigdorchik,2012-10-04T08:11:28Z
1841,2535927,xeno-by,2012-10-03T22:07:12Z
1842,2535747,smessmer,2012-10-03T21:54:32Z
1843,2534988,paulp,2012-10-03T20:59:20Z
1844,2531366,xeno-by,2012-10-03T16:49:47Z
1845,2530844,axel22,2012-10-03T16:08:44Z
1846,2529638,vigdorchik,2012-10-03T14:47:06Z
1847,2529525,gkossakowski,2012-10-03T14:39:35Z
1848,2529122,gkossakowski,2012-10-03T14:13:16Z
1849,2525950,adriaanm,2012-10-03T08:54:38Z
1850,2524368,volth,2012-10-03T03:59:36Z
1851,2520833,paulp,2012-10-02T20:50:36Z
1852,2519593,retronym,2012-10-02T19:24:52Z
1853,2518633,volth,2012-10-02T18:17:19Z
1854,2516961,gkossakowski,2012-10-02T16:10:19Z
1855,2516899,gkossakowski,2012-10-02T16:07:25Z
1856,2516215,adriaanm,2012-10-02T15:23:41Z
1857,2515517,vigdorchik,2012-10-02T14:38:12Z
1858,2513088,VladUreche,2012-10-02T10:53:07Z
1859,2507778,xeno-by,2012-10-01T21:37:18Z
1860,2505548,paulp,2012-10-01T19:02:17Z
1861,2501699,paulp,2012-10-01T14:23:03Z
1862,2499551,dragos,2012-10-01T10:38:45Z
1863,2498805,paulp,2012-10-01T09:14:10Z
1864,2496408,jsuereth,2012-09-30T21:19:19Z
1865,2496350,jsuereth,2012-09-30T20:56:11Z
1866,2495793,paulp,2012-09-30T17:01:12Z
1867,2494866,vigdorchik,2012-09-30T07:55:02Z
1868,2494561,paulp,2012-09-30T03:53:08Z
1869,2493992,paulp,2012-09-29T22:02:44Z
1870,2493751,paulp,2012-09-29T20:39:12Z
1871,2493314,odersky,2012-09-29T18:01:20Z
1872,2493298,Blaisorblade,2012-09-29T17:50:23Z
1873,2493130,phaller,2012-09-29T16:29:33Z
1874,2492905,soc,2012-09-29T14:43:56Z
1875,2492043,paulp,2012-09-29T05:14:27Z
1876,2491978,paulp,2012-09-29T04:36:20Z
1877,2491928,paulp,2012-09-29T04:02:36Z
1878,2491741,ghost,2012-09-29T02:25:55Z
1879,2487312,som-snytt,2012-09-28T17:56:36Z
1880,2485147,paulp,2012-09-28T14:58:05Z
1881,2484937,paulp,2012-09-28T14:41:04Z
1882,2483958,jsuereth,2012-09-28T13:24:04Z
1883,2483468,xeno-by,2012-09-28T12:32:06Z
1884,2478754,namin,2012-09-27T23:47:40Z
1885,2478745,paulp,2012-09-27T23:46:33Z
1886,2478123,smessmer,2012-09-27T22:37:22Z
1887,2476402,jsuereth,2012-09-27T20:25:17Z
1888,2473824,jsuereth,2012-09-27T17:20:36Z
1889,2462628,jsuereth,2012-09-26T20:28:41Z
1890,2461686,xeno-by,2012-09-26T19:19:00Z
1891,2457729,dragos,2012-09-26T14:36:09Z
1892,2456631,hubertp,2012-09-26T13:14:54Z
1893,2455371,heathermiller,2012-09-26T10:56:38Z
1894,2454821,heathermiller,2012-09-26T09:54:26Z
1895,2454751,ingoem,2012-09-26T09:47:12Z
1896,2454346,xeno-by,2012-09-26T08:59:36Z
1897,2453938,vigdorchik,2012-09-26T08:09:22Z
1898,2453316,vigdorchik,2012-09-26T06:33:10Z
1899,2451948,paulp,2012-09-26T01:25:59Z
1900,2447712,gkossakowski,2012-09-25T19:02:04Z
1901,2446951,jsuereth,2012-09-25T18:09:13Z
1902,2446933,axel22,2012-09-25T18:07:57Z
1903,2444913,odersky,2012-09-25T15:32:56Z
1904,2441959,vjovanov,2012-09-25T11:36:50Z
1905,2441933,xeno-by,2012-09-25T11:34:02Z
1906,2441823,gkossakowski,2012-09-25T11:21:39Z
1907,2441625,xeno-by,2012-09-25T10:58:37Z
1908,2441414,xeno-by,2012-09-25T10:33:34Z
1909,2440433,hubertp,2012-09-25T08:51:02Z
1910,2439757,odersky,2012-09-25T07:26:54Z
1911,2437138,paulp,2012-09-24T23:14:52Z
1912,2437130,paulp,2012-09-24T23:14:10Z
1913,2424172,xeno-by,2012-09-23T16:59:52Z
1914,2423640,xeno-by,2012-09-23T12:20:36Z
1915,2421993,paulp,2012-09-22T18:07:02Z
1916,2421914,paulp,2012-09-22T17:29:31Z
1917,2421903,paulp,2012-09-22T17:25:43Z
1918,2421353,xeno-by,2012-09-22T12:49:18Z
1919,2421303,retronym,2012-09-22T12:13:08Z
1920,2421294,xeno-by,2012-09-22T12:07:29Z
1921,2419410,xeno-by,2012-09-21T22:46:22Z
1922,2418435,paulp,2012-09-21T21:09:12Z
1923,2417594,soc,2012-09-21T19:59:55Z
1924,2414178,xeno-by,2012-09-21T15:15:15Z
1925,2414060,smessmer,2012-09-21T15:06:40Z
1926,2413246,vjovanov,2012-09-21T14:08:37Z
1927,2411392,xuwei-k,2012-09-21T10:52:27Z
1928,2410593,pavelpavlov,2012-09-21T09:18:01Z
1929,2408069,som-snytt,2012-09-21T01:01:26Z
1930,2406608,paulp,2012-09-20T22:09:41Z
1931,2405042,retronym,2012-09-20T20:12:52Z
1932,2404885,odersky,2012-09-20T20:00:32Z
1933,2402330,paulp,2012-09-20T16:44:02Z
1934,2402314,paulp,2012-09-20T16:42:29Z
1935,2399625,jsuereth,2012-09-20T13:19:06Z
1936,2397674,paulp,2012-09-20T09:22:30Z
1937,2397665,vjovanov,2012-09-20T09:21:57Z
1938,2397604,xeno-by,2012-09-20T09:14:11Z
1939,2392277,soc,2012-09-19T20:31:34Z
1940,2391599,xeno-by,2012-09-19T19:39:07Z
1941,2390586,paulp,2012-09-19T18:24:49Z
1942,2389899,paulp,2012-09-19T17:31:29Z
1943,2389471,paulp,2012-09-19T16:58:21Z
1944,2389268,xeno-by,2012-09-19T16:44:40Z
1945,2388190,gkossakowski,2012-09-19T15:32:41Z
1946,2388161,odersky,2012-09-19T15:30:47Z
1947,2387700,odersky,2012-09-19T15:05:18Z
1948,2387579,gkossakowski,2012-09-19T14:54:09Z
1949,2387408,odersky,2012-09-19T14:39:59Z
1950,2384915,xeno-by,2012-09-19T10:05:47Z
1951,2382818,soc,2012-09-19T04:19:37Z
1952,2381209,paulp,2012-09-18T23:25:27Z
1953,2376891,jsuereth,2012-09-18T17:47:34Z
1954,2375921,namin,2012-09-18T16:27:55Z
1955,2375096,odersky,2012-09-18T15:29:26Z
1956,2373433,rkuhn,2012-09-18T13:34:29Z
1957,2373379,gkossakowski,2012-09-18T13:29:13Z
1958,2373161,rkuhn,2012-09-18T13:11:35Z
1959,2373152,xeno-by,2012-09-18T13:11:04Z
1960,2373138,rkuhn,2012-09-18T13:09:56Z
1961,2373046,soc,2012-09-18T13:00:16Z
1962,2373024,cvogt,2012-09-18T12:58:05Z
1963,2371058,phaller,2012-09-18T09:23:02Z
1964,2371051,paulp,2012-09-18T09:22:01Z
1965,2369879,phaller,2012-09-18T06:33:52Z
1966,2367532,xeno-by,2012-09-17T23:08:51Z
1967,2367349,paulp,2012-09-17T22:48:57Z
1968,2367300,xeno-by,2012-09-17T22:43:30Z
1969,2366903,xeno-by,2012-09-17T22:06:49Z
1970,2366586,xeno-by,2012-09-17T21:39:04Z
1971,2361881,odersky,2012-09-17T15:44:20Z
1972,2360841,odersky,2012-09-17T14:30:58Z
1973,2360392,xeno-by,2012-09-17T14:00:09Z
1974,2358576,namin,2012-09-17T10:41:49Z
1975,2356617,paulp,2012-09-17T04:05:13Z
1976,2355953,namin,2012-09-16T23:19:52Z
1977,2355638,xeno-by,2012-09-16T21:08:12Z
1978,2355524,paulp,2012-09-16T20:11:17Z
1979,2355514,odersky,2012-09-16T20:08:03Z
1980,2355475,odersky,2012-09-16T19:49:57Z
1981,2355331,odersky,2012-09-16T18:58:07Z
1982,2355275,odersky,2012-09-16T18:34:58Z
1983,2355094,paulp,2012-09-16T17:06:41Z
1984,2354894,odersky,2012-09-16T15:29:22Z
1985,2354828,paulp,2012-09-16T14:58:04Z
1986,2354623,xeno-by,2012-09-16T12:47:03Z
1987,2354490,xeno-by,2012-09-16T11:14:51Z
1988,2353532,paulp,2012-09-15T22:50:03Z
1989,2352325,soc,2012-09-15T13:10:56Z
1990,2350996,sgolodetz,2012-09-15T00:07:09Z
1991,2350579,xeno-by,2012-09-14T22:59:36Z
1992,2348485,paulp,2012-09-14T19:46:33Z
1993,2347367,paulp,2012-09-14T18:14:16Z
1994,2345791,paulp,2012-09-14T15:58:22Z
1995,2345299,xeno-by,2012-09-14T15:19:02Z
1996,2344116,paulp,2012-09-14T13:51:36Z
1997,2338047,retronym,2012-09-13T22:07:52Z
1998,2335470,namin,2012-09-13T18:55:17Z
1999,2333543,pavelpavlov,2012-09-13T16:24:40Z
2000,2333453,jsuereth,2012-09-13T16:19:40Z
2001,2327193,paulp,2012-09-13T04:25:03Z
2002,2324115,xeno-by,2012-09-12T21:08:30Z
2003,2322725,paulp,2012-09-12T19:22:24Z
2004,2320846,jsuereth,2012-09-12T16:45:43Z
2005,2319222,jsuereth,2012-09-12T14:48:29Z
2006,2319066,vjovanov,2012-09-12T14:37:27Z
2007,2311555,retronym,2012-09-11T21:54:02Z
2008,2310592,retronym,2012-09-11T20:43:21Z
2009,2308472,jsuereth,2012-09-11T18:07:57Z
2010,2306914,lrytz,2012-09-11T15:17:02Z
2011,2306036,paulp,2012-09-11T14:15:07Z
2012,2302562,odersky,2012-09-11T07:28:33Z
2013,2299667,retronym,2012-09-10T22:25:27Z
2014,2299657,retronym,2012-09-10T22:24:04Z
2015,2298504,retronym,2012-09-10T20:47:31Z
2016,2298074,jsuereth,2012-09-10T20:15:05Z
2017,2294088,vigdorchik,2012-09-10T14:58:34Z
2018,2293560,rkuhn,2012-09-10T13:56:12Z
2019,2292340,soc,2012-09-10T11:54:16Z
2020,2288427,som-snytt,2012-09-09T19:37:36Z
2021,2288253,odersky,2012-09-09T18:24:52Z
2022,2287823,retronym,2012-09-09T15:02:15Z
2023,2287519,retronym,2012-09-09T11:53:55Z
2024,2287275,vigdorchik,2012-09-09T08:38:24Z
2025,2286535,paulp,2012-09-08T23:11:57Z
2026,2285789,retronym,2012-09-08T17:00:09Z
2027,2284901,paulp,2012-09-08T07:07:21Z
2028,2272304,jsuereth,2012-09-07T00:09:56Z
2029,2266575,xeno-by,2012-09-06T16:20:12Z
2030,2263227,xeno-by,2012-09-06T11:38:31Z
2031,2262831,xeno-by,2012-09-06T10:52:25Z
2032,2262747,xeno-by,2012-09-06T10:42:08Z
2033,2262577,xeno-by,2012-09-06T10:21:15Z
2034,2255654,soc,2012-09-05T18:48:54Z
2035,2255246,jsuereth,2012-09-05T18:17:17Z
2036,2254295,rkuhn,2012-09-05T16:57:52Z
2037,2254239,jsuereth,2012-09-05T16:52:13Z
2038,2250286,dragos,2012-09-05T11:03:39Z
2039,2249263,dragos,2012-09-05T08:51:55Z
2040,2249070,dragos,2012-09-05T08:26:57Z
2041,2248239,paulp,2012-09-05T06:04:00Z
2042,2247892,Blaisorblade,2012-09-05T04:37:32Z
2043,2246828,soc,2012-09-05T00:37:24Z
2044,2246109,paulp,2012-09-04T22:58:54Z
2045,2245904,mt2309,2012-09-04T22:36:37Z
2046,2243060,dragos,2012-09-04T18:37:55Z
2047,2241823,paulp,2012-09-04T16:50:10Z
2048,2241809,vigdorchik,2012-09-04T16:48:56Z
2049,2240733,jsuereth,2012-09-04T15:20:36Z
2050,2240574,jsuereth,2012-09-04T15:07:59Z
2051,2240071,lrytz,2012-09-04T14:29:51Z
2052,2239963,dragos,2012-09-04T14:21:01Z
2053,2238793,dgruntz,2012-09-04T12:31:37Z
2054,2238530,vigdorchik,2012-09-04T12:00:01Z
2055,2234706,paulp,2012-09-03T22:25:48Z
2056,2233685,samskivert,2012-09-03T17:52:48Z
2057,2233404,paulp,2012-09-03T16:51:27Z
2058,2232174,dragos,2012-09-03T14:19:10Z
2059,2232061,vigdorchik,2012-09-03T14:06:50Z
2060,2230422,dragos,2012-09-03T10:30:14Z
2061,2230125,dragos,2012-09-03T09:53:01Z
2062,2226324,paulp,2012-09-02T05:36:20Z
2063,2226196,paulp,2012-09-02T03:21:15Z
2064,2225605,samskivert,2012-09-01T20:12:53Z
2065,2225324,paulp,2012-09-01T17:37:24Z
2066,2225263,paulp,2012-09-01T16:58:25Z
2067,2225165,som-snytt,2012-09-01T15:59:38Z
2068,2225087,paulp,2012-09-01T15:17:32Z
2069,2224570,retronym,2012-09-01T09:23:16Z
2070,2224445,paulp,2012-09-01T07:16:22Z
2071,2223599,paulp,2012-09-01T00:02:28Z
2072,2221707,jsuereth,2012-08-31T20:10:26Z
2073,2221139,jsuereth,2012-08-31T19:16:05Z
2074,2220703,som-snytt,2012-08-31T18:34:55Z
2075,2220561,jsuereth,2012-08-31T18:22:10Z
2076,2215125,vigdorchik,2012-08-31T08:46:24Z
2077,2213129,paulp,2012-08-31T01:27:30Z
2078,2210461,odersky,2012-08-30T20:31:06Z
2079,2204513,dgruntz,2012-08-30T12:24:47Z
2080,2203923,axel22,2012-08-30T11:07:46Z
2081,2203040,axel22,2012-08-30T09:22:54Z
2082,2199728,dgruntz,2012-08-29T23:07:30Z
2083,2197484,jsuereth,2012-08-29T19:52:54Z
2084,2196925,paulp,2012-08-29T19:07:36Z
2085,2195222,dragos,2012-08-29T16:54:05Z
2086,2192854,jsuereth,2012-08-29T13:41:51Z
2087,2192762,jsuereth,2012-08-29T13:33:26Z
2088,2190940,odersky,2012-08-29T10:03:31Z
2089,2187358,paulp,2012-08-28T23:05:53Z
2090,2184914,xeno-by,2012-08-28T19:42:50Z
2091,2183492,paulp,2012-08-28T17:53:38Z
2092,2183250,paulp,2012-08-28T17:33:16Z
2093,2181884,chuvoks,2012-08-28T15:41:34Z
2094,2177899,vigdorchik,2012-08-28T08:51:33Z
2095,2169837,xeno-by,2012-08-27T15:51:12Z
2096,2169437,axel22,2012-08-27T15:17:21Z
2097,2169224,axel22,2012-08-27T14:58:54Z
2098,2168702,xeno-by,2012-08-27T14:16:03Z
2099,2167961,axel22,2012-08-27T13:02:19Z
2100,2164284,xeno-by,2012-08-26T21:28:24Z
2101,2162969,xeno-by,2012-08-26T09:02:07Z
2102,2161628,Blaisorblade,2012-08-25T16:59:27Z
2103,2160893,xeno-by,2012-08-25T09:05:56Z
2104,2159925,VladUreche,2012-08-25T00:12:03Z
2105,2158216,jsuereth,2012-08-24T20:35:46Z
2106,2158100,jsuereth,2012-08-24T20:25:15Z
2107,2156300,axel22,2012-08-24T17:46:54Z
2108,2156295,axel22,2012-08-24T17:46:15Z
2109,2150571,retronym,2012-08-24T06:39:46Z
